expFst1 expFst2 Rep M theta L D b2PC1 b2PC2 Fst1 Fst2
0.1 0.01 A26 1000 0.15 5000 5e+06 0.996356652205216 0.951293972271597 0.1757435 0.0192416
0.1 0.005 A26 1000 0.15 5000 5e+06 0.996733325682189 0.872247112337987 0.185358 0.0102543
0.1 0.001 A26 1000 0.15 5000 5e+06 0.996571409768713 0.0651006900464149 0.174246 0.00221133
0.1 0.05 A26 1000 0.15 10000 1e+07 0.997412969789104 0.994178741311008 0.1789155 0.0962934
0.1 0.01 A26 1000 0.15 10000 1e+07 0.998104790139471 0.973937261322907 0.179096 0.019429
0.1 0.005 A26 1000 0.15 10000 1e+07 0.998402298526992 0.940675409250755 0.1832005 0.0105407
0.1 0.001 A26 1000 0.15 10000 1e+07 0.998535335471667 0.25733306495283 0.1822205 0.00209897
0.1 0.05 A26 1000 0.2 500 5e+05 0.96451393278759 0.900150250584842 0.186613 0.078059
0.1 0.01 A26 1000 0.2 500 5e+05 0.968785953777894 0.662328758386108 0.193143 0.0217387
0.1 0.005 A26 1000 0.2 500 5e+05 0.968103463238613 0.150717976593077 0.169068 0.0135085
0.1 0.001 A26 1000 0.2 500 5e+05 0.972231519133311 0.0119026573769153 0.173619 0.00287412
0.1 0.05 A26 1000 0.2 1000 1e+06 0.981040871611537 0.94517481251401 0.175787 0.0959917
0.1 0.01 A26 1000 0.2 1000 1e+06 0.982964350073911 0.77888243394117 0.1643625 0.0218514
0.1 0.005 A26 1000 0.2 1000 1e+06 0.983017573767756 0.630815510196975 0.183827 0.0118773
0.1 0.001 A26 1000 0.2 1000 1e+06 0.986863729120257 0.00298535884244457 0.211273 0.00143436
0.1 0.05 A26 1000 0.2 5000 5e+06 0.996254159800735 0.989332420713024 0.172947 0.0919841
0.1 0.01 A26 1000 0.2 5000 5e+06 0.996368309290385 0.958776196085633 0.171531 0.0211714
0.1 0.005 A26 1000 0.2 5000 5e+06 0.996421731124052 0.88552167933929 0.166743 0.00896103
0.1 0.001 A26 1000 0.2 5000 5e+06 0.996861319274454 0.036931641321445 0.1803265 0.00221757
0.1 0.05 A26 1000 0.2 10000 1e+07 0.998008008504592 0.995171914978306 0.18047 0.0959751
0.1 0.01 A26 1000 0.2 10000 1e+07 0.998449649528865 0.975276240083838 0.176849 0.0203343
0.1 0.005 A26 1000 0.2 10000 1e+07 0.998362595077189 0.945064012581667 0.179531 0.0101216
0.1 0.001 A26 1000 0.2 10000 1e+07 0.998560701520123 0.351379871504248 0.1839605 0.00204683
0.1 0.05 A26 1000 0.25 500 5e+05 0.947535643958876 0.889725464498062 0.126998 0.0898718
0.1 0.01 A26 1000 0.25 500 5e+05 0.971983763707803 0.474441069487765 0.226374 0.0182011
0.1 0.005 A26 1000 0.25 500 5e+05 0.961635259325832 0.0764464189013038 0.1630275 0.00746705
0.1 0.001 A26 1000 0.25 500 5e+05 0.970510696876835 0.0176490886499038 0.18432 0.00348908
0.1 0.05 A26 1000 0.25 1000 1e+06 0.982240792516086 0.947277220181161 0.194358 0.102645
0.1 0.01 A26 1000 0.25 1000 1e+06 0.983873627145295 0.77327651049936 0.1728735 0.022491
0.1 0.005 A26 1000 0.25 1000 1e+06 0.984693655357403 0.0775806516251725 0.175091 0.0097555
0.1 0.001 A26 1000 0.25 1000 1e+06 0.983610762748438 0.0225919865695912 0.1785255 0.00183336
0.1 0.05 A26 1000 0.25 5000 5e+06 0.994837353475735 0.988783660438816 0.194347 0.101733
0.1 0.01 A26 1000 0.25 5000 5e+06 0.996743397903936 0.954630121032756 0.178111 0.0201665
0.1 0.005 A26 1000 0.25 5000 5e+06 0.996688063124208 0.883112605844752 0.189395 0.00959976
0.1 0.001 A26 1000 0.25 5000 5e+06 0.997133165367535 0.00306686072421545 0.177181 0.00201776
0.1 0.05 A26 1000 0.25 10000 1e+07 0.998166202757515 0.994487306138852 0.181481 0.0930005
0.1 0.01 A26 1000 0.25 10000 1e+07 0.998382231411612 0.97940119740715 0.1807785 0.0199922
0.1 0.005 A26 1000 0.25 10000 1e+07 0.998528115871155 0.956229912821463 0.1797435 0.00997791
0.1 0.001 A26 1000 0.25 10000 1e+07 0.998586501100537 0.539345237798501 0.1768035 0.00226956
0.1 0.05 A27 1000 0.05 500 5e+05 0.946154029659514 0.879844475553991 0.1685375 0.117289
0.1 0.01 A27 1000 0.05 500 5e+05 0.951388485142732 0.279019272269929 0.1702145 0.0132708
0.1 0.005 A27 1000 0.05 500 5e+05 0.971135999959037 0.141709392907114 0.1895815 0.00752062
0.1 0.001 A27 1000 0.05 500 5e+05 0.971154162437488 0.0340714443480205 0.209547 0.000570166
0.1 0.05 A27 1000 0.05 1000 1e+06 0.974841944917029 0.889996015633048 0.1957745 0.0977537
0.1 0.01 A27 1000 0.05 1000 1e+06 0.981321077629749 0.342264214206239 0.187735 0.0176044
0.1 0.005 A27 1000 0.05 1000 1e+06 0.978506585361868 0.000384639575158962 0.177437 0.0090049
0.1 0.001 A27 1000 0.05 1000 1e+06 0.980265512011834 0.0297082270995344 0.159207 0.00157731
0.1 0.05 A27 1000 0.05 5000 5e+06 0.99095519067768 0.975149919731725 0.1841295 0.0983691
0.1 0.01 A27 1000 0.05 5000 5e+06 0.995954981254328 0.891561436928669 0.184223 0.0194956
0.1 0.005 A27 1000 0.05 5000 5e+06 0.996612159865989 0.610962744511676 0.1849265 0.0102313
0.1 0.001 A27 1000 0.05 5000 5e+06 0.995619055199624 0.0845048696588513 0.182738 0.00217121
0.1 0.05 A27 1000 0.05 10000 1e+07 0.997443782237988 0.99097913932808 0.17841 0.0959145
0.1 0.01 A27 1000 0.05 10000 1e+07 0.997902330471045 0.95255358881922 0.1768735 0.0210887
0.1 0.005 A27 1000 0.05 10000 1e+07 0.99807542976433 0.765499099592707 0.1837735 0.0099445
0.1 0.001 A27 1000 0.05 10000 1e+07 0.997753061877857 0.0862761723583968 0.179297 0.00111042
0.1 0.05 A27 1000 0.1 500 5e+05 0.939134602223666 0.815991772063472 0.1728365 0.0872228
0.1 0.01 A27 1000 0.1 500 5e+05 0.955505521474446 0.485957289700364 0.1499735 0.023717
0.1 0.005 A27 1000 0.1 500 5e+05 0.967392878146909 0.15752105215843 0.225051 0.00930657
0.1 0.001 A27 1000 0.1 500 5e+05 0.953231467120246 0.00424861985974785 0.181752 0.00275448
0.1 0.05 A27 1000 0.1 1000 1e+06 0.974612992462414 0.924955695509669 0.205049 0.0897823
0.1 0.01 A27 1000 0.1 1000 1e+06 0.980903425361541 0.73875898721881 0.171066 0.0218812
0.1 0.005 A27 1000 0.1 1000 1e+06 0.983335882937622 0.0668145944832769 0.177303 0.00920929
0.1 0.001 A27 1000 0.1 1000 1e+06 0.98152141906108 0.0148905882652974 0.184329 0.00349897
0.1 0.05 A27 1000 0.1 5000 5e+06 0.994578907291645 0.984338902396103 0.184657 0.093684
0.1 0.01 A27 1000 0.1 5000 5e+06 0.995246928401719 0.931080004744517 0.1808675 0.0207518
0.1 0.005 A27 1000 0.1 5000 5e+06 0.99682376741219 0.767243703422515 0.180022 0.00900895
0.1 0.001 A27 1000 0.1 5000 5e+06 0.996909133114188 0.201688509087622 0.1825915 0.00182801
0.1 0.05 A27 1000 0.1 10000 1e+07 0.994394472019369 0.987662748497573 0.1835365 0.0941463
0.1 0.01 A27 1000 0.1 10000 1e+07 0.997899356465979 0.95907921841081 0.184387 0.0191919
0.1 0.005 A27 1000 0.1 10000 1e+07 0.998159787977531 0.915215632961141 0.1797855 0.00971479
0.1 0.001 A27 1000 0.1 10000 1e+07 0.998018089934459 0.178645593811444 0.176283 0.00223693
0.1 0.05 A27 1000 0.15 500 5e+05 0.948767897192662 0.882883847803821 0.1682245 0.0853464
0.1 0.01 A27 1000 0.15 500 5e+05 0.961620110863368 0.135778853508167 0.197439 0.0156539
0.1 0.005 A27 1000 0.15 500 5e+05 0.969848668166307 0.0242835738498808 0.2026405 0.0104452
0.1 0.001 A27 1000 0.15 500 5e+05 0.971814708460666 0.0172506898880687 0.201048 0.0019301
0.1 0.05 A27 1000 0.15 1000 1e+06 0.977233123528294 0.937342378843083 0.1726935 0.0806762
0.1 0.01 A27 1000 0.15 1000 1e+06 0.982115545171742 0.50904328175792 0.1766135 0.0130166
0.1 0.005 A27 1000 0.15 1000 1e+06 0.982845563458774 0.36575273633677 0.1774475 0.0122665
0.1 0.001 A27 1000 0.15 1000 1e+06 0.982693880211974 0.0205678146292862 0.181637 0.00294648
0.1 0.05 A27 1000 0.15 5000 5e+06 0.995729049550261 0.988403505818256 0.1869795 0.0944927
0.1 0.01 A27 1000 0.15 5000 5e+06 0.995683513484786 0.945148750025069 0.1858715 0.0214809
0.1 0.005 A27 1000 0.15 5000 5e+06 0.996597230560306 0.847521618953179 0.1740505 0.0095255
0.1 0.001 A27 1000 0.15 5000 5e+06 0.996856187771203 0.134991427996077 0.1791195 0.00179909
0.1 0.05 A27 1000 0.15 10000 1e+07 0.997783128580222 0.993258009614746 0.180981 0.0939527
0.1 0.01 A27 1000 0.15 10000 1e+07 0.998160650323202 0.966511660825112 0.181096 0.0187625
0.1 0.005 A27 1000 0.15 10000 1e+07 0.998394388357837 0.932462805237227 0.176268 0.0100758
0.1 0.001 A27 1000 0.15 10000 1e+07 0.998176046787946 0.341959332634167 0.18227 0.00192992
0.1 0.05 A27 1000 0.2 500 5e+05 0.963349412934238 0.886393425013288 0.1816145 0.0954376
0.1 0.01 A27 1000 0.2 500 5e+05 0.967499447892851 0.660666491363606 0.1822865 0.0229981
0.1 0.005 A27 1000 0.2 500 5e+05 0.969750719163488 0.287209918494634 0.1855545 0.00646659
0.1 0.001 A27 1000 0.2 500 5e+05 0.977244703163599 0.0010853223066955 0.2327575 0.00075697
0.1 0.05 A27 1000 0.2 1000 1e+06 0.981031240565005 0.949886801583781 0.195464 0.102705
0.1 0.01 A27 1000 0.2 1000 1e+06 0.984783569879443 0.78719768070916 0.171999 0.025087
0.1 0.005 A27 1000 0.2 1000 1e+06 0.980242490945624 0.564937555153448 0.152663 0.0110875
0.1 0.001 A27 1000 0.2 1000 1e+06 0.984977120494328 0.00400622185820712 0.1682665 0.00302893
0.1 0.05 A27 1000 0.2 5000 5e+06 0.993786376762506 0.986234803103088 0.182994 0.0991812
0.1 0.01 A27 1000 0.2 5000 5e+06 0.996188893876584 0.935583932222352 0.181285 0.0186959
0.1 0.005 A27 1000 0.2 5000 5e+06 0.996790587289289 0.865291982170529 0.1772705 0.00928079
0.1 0.001 A27 1000 0.2 5000 5e+06 0.996573194416611 0.0497977662203044 0.1733995 0.00217422
0.1 0.05 A27 1000 0.2 10000 1e+07 0.997984122492237 0.993662541563016 0.183919 0.0963782
0.1 0.01 A27 1000 0.2 10000 1e+07 0.9982985745127 0.97294247226002 0.1818695 0.0189319
0.1 0.005 A27 1000 0.2 10000 1e+07 0.998313718467388 0.948851549927551 0.178047 0.00980376
0.1 0.001 A27 1000 0.2 10000 1e+07 0.998305689913783 0.0783056503942414 0.178662 0.00201861
0.1 0.05 A27 1000 0.25 500 5e+05 0.948768366045415 0.895304827537367 0.1558975 0.104137
0.1 0.01 A27 1000 0.25 500 5e+05 0.960944161832876 0.699009696509248 0.1514385 0.0257322
0.1 0.005 A27 1000 0.25 500 5e+05 0.966202000340519 0.0169225968331402 0.1641895 0.00955896
0.1 0.001 A27 1000 0.25 500 5e+05 0.966555698286448 0.0164225153427265 0.185175 0.00100324
0.1 0.05 A27 1000 0.25 1000 1e+06 0.973590487498497 0.946392144704564 0.1863405 0.104146
0.1 0.01 A27 1000 0.25 1000 1e+06 0.985151329320674 0.793805103163136 0.2044925 0.0190442
0.1 0.005 A27 1000 0.25 1000 1e+06 0.982477591292046 0.0874532004278177 0.152279 0.0111251
0.1 0.001 A27 1000 0.25 1000 1e+06 0.986941223831594 0.013106157038924 0.1913775 0.00125015
0.1 0.05 A27 1000 0.25 5000 5e+06 0.996688041251616 0.989047425526675 0.1702565 0.0911285
0.1 0.01 A27 1000 0.25 5000 5e+06 0.996446050298512 0.960192917125608 0.179763 0.0213438
0.1 0.005 A27 1000 0.25 5000 5e+06 0.996616788912795 0.9015252456681 0.179854 0.0107976
0.1 0.001 A27 1000 0.25 5000 5e+06 0.99698709846175 0.0157675447969342 0.1752625 0.00169592
0.1 0.05 A27 1000 0.25 10000 1e+07 0.997878943808693 0.995148349424784 0.177459 0.0941897
0.1 0.01 A27 1000 0.25 10000 1e+07 0.998272234943881 0.975629435482543 0.1808245 0.0202319
0.1 0.005 A27 1000 0.25 10000 1e+07 0.998489263875172 0.95146336530168 0.1820905 0.010277
0.1 0.001 A27 1000 0.25 10000 1e+07 0.998410810542953 0.0472606036883681 0.178626 0.00190471
0.1 0.05 A28 1000 0.05 500 5e+05 0.956401261306104 0.881671527955059 0.177084 0.107179
0.1 0.01 A28 1000 0.05 500 5e+05 0.958047257366495 0.0458794519838258 0.1804225 0.012853
0.1 0.005 A28 1000 0.05 500 5e+05 0.947744301582519 0.0819184562484662 0.1741785 0.00806377
0.1 0.001 A28 1000 0.05 500 5e+05 0.964891819497412 0.104584660918756 0.1830315 0.00262535
0.1 0.05 A28 1000 0.05 1000 1e+06 0.974339298736777 0.926330850592513 0.1635735 0.0904099
0.1 0.01 A28 1000 0.05 1000 1e+06 0.984648076333025 0.519866684769578 0.1745795 0.0217314
0.1 0.005 A28 1000 0.05 1000 1e+06 0.978387668130051 0.00377618285065255 0.187682 0.0121744
0.1 0.001 A28 1000 0.05 1000 1e+06 0.983456425996248 0.033974483882786 0.194848 0.000983753
0.1 0.05 A28 1000 0.05 5000 5e+06 0.991845665167796 0.98005824086528 0.1772805 0.0923803
0.1 0.01 A28 1000 0.05 5000 5e+06 0.9961429822879 0.875195246790049 0.172037 0.0165585
0.1 0.005 A28 1000 0.05 5000 5e+06 0.996941294987884 0.666125413259372 0.175332 0.0103325
0.1 0.001 A28 1000 0.05 5000 5e+06 0.995502410569529 0.0254928858433225 0.1742 0.00184954
0.1 0.05 A28 1000 0.05 10000 1e+07 0.99738753662697 0.99285439772162 0.178105 0.0993733
0.1 0.01 A28 1000 0.05 10000 1e+07 0.998241576768331 0.965927266898445 0.184611 0.0180202
0.1 0.005 A28 1000 0.05 10000 1e+07 0.998197180637037 0.809256241413799 0.1778535 0.00944793
0.1 0.001 A28 1000 0.05 10000 1e+07 0.997476523835368 0.105260554445511 0.1804435 0.00188645
0.1 0.05 A28 1000 0.1 500 5e+05 0.959805274620808 0.8701904469432 0.18136 0.0709531
0.1 0.01 A28 1000 0.1 500 5e+05 0.962663901550666 0.505914232281488 0.2173665 0.0287086
0.1 0.005 A28 1000 0.1 500 5e+05 0.968182132582575 0.0484233161633996 0.182584 0.00866594
0.1 0.001 A28 1000 0.1 500 5e+05 0.964507828182888 0.00717618275079661 0.175244 -4.20396e-05
0.1 0.05 A28 1000 0.1 1000 1e+06 0.969164415669425 0.925586747064156 0.1700335 0.0923076
0.1 0.01 A28 1000 0.1 1000 1e+06 0.980897644648101 0.669208320460269 0.184723 0.0193865
0.1 0.005 A28 1000 0.1 1000 1e+06 0.98514824979229 0.447571498544766 0.1839835 0.00980645
0.1 0.001 A28 1000 0.1 1000 1e+06 0.981860058746104 0.014259835157712 0.157694 0.00115921
0.1 0.05 A28 1000 0.1 5000 5e+06 0.995535991052908 0.984677885789797 0.1718355 0.0899416
0.1 0.01 A28 1000 0.1 5000 5e+06 0.996611898673521 0.92618662051881 0.19392 0.019
0.1 0.005 A28 1000 0.1 5000 5e+06 0.996133480646242 0.818263474797889 0.1878665 0.0108284
0.1 0.001 A28 1000 0.1 5000 5e+06 0.996454469487334 0.103520662838056 0.188762 0.00116733
0.1 0.05 A28 1000 0.1 10000 1e+07 0.997883118663492 0.992475627547104 0.1836255 0.0979223
0.1 0.01 A28 1000 0.1 10000 1e+07 0.998368543092699 0.968850112227386 0.1836985 0.0189775
0.1 0.005 A28 1000 0.1 10000 1e+07 0.998114724122203 0.911239089781634 0.1853315 0.00959314
0.1 0.001 A28 1000 0.1 10000 1e+07 0.998602135041805 0.109537725382419 0.18439 0.00151024
0.1 0.05 A28 1000 0.15 500 5e+05 0.951613104482506 0.885593203371363 0.1944435 0.102296
0.1 0.01 A28 1000 0.15 500 5e+05 0.961550817043611 0.470855040440407 0.184536 0.0183161
0.1 0.005 A28 1000 0.15 500 5e+05 0.969870110548887 0.0679923517335574 0.215724 0.0108353
0.1 0.001 A28 1000 0.15 500 5e+05 0.962508738479109 0.0129977888589112 0.161982 -0.000791822
0.1 0.05 A28 1000 0.15 1000 1e+06 0.970851098843717 0.9389645280904 0.1811455 0.105761
0.1 0.01 A28 1000 0.15 1000 1e+06 0.983195873469911 0.708105183846553 0.17593 0.020602
0.1 0.005 A28 1000 0.15 1000 1e+06 0.982412851312346 0.271697082568976 0.187713 0.0119934
0.1 0.001 A28 1000 0.15 1000 1e+06 0.984121645972541 0.000167682621644784 0.1510295 0.00211764
0.1 0.05 A28 1000 0.15 5000 5e+06 0.994666322334505 0.987512796333627 0.181218 0.0958624
0.1 0.01 A28 1000 0.15 5000 5e+06 0.996662664999699 0.939449334904215 0.171 0.0182073
0.1 0.005 A28 1000 0.15 5000 5e+06 0.99672013174089 0.87798818086554 0.173587 0.0100781
0.1 0.001 A28 1000 0.15 5000 5e+06 0.996849931116791 0.0673762302997149 0.1771405 0.00194527
0.1 0.05 A28 1000 0.15 10000 1e+07 0.997652708790344 0.993885159979657 0.179648 0.0970612
0.1 0.01 A28 1000 0.15 10000 1e+07 0.99823115331954 0.965080191198043 0.172212 0.0192272
0.1 0.005 A28 1000 0.15 10000 1e+07 0.998294814405786 0.929745574977968 0.1789205 0.00942007
0.1 0.001 A28 1000 0.15 10000 1e+07 0.998528183188587 0.129721159823623 0.1821575 0.00137444
0.1 0.05 A28 1000 0.2 500 5e+05 0.963572107626228 0.9054811322856 0.194242 0.114233
0.1 0.01 A28 1000 0.2 500 5e+05 0.964873271210102 0.158641324547673 0.1731335 0.0181556
0.1 0.005 A28 1000 0.2 500 5e+05 0.962847730913029 0.197054656773047 0.155925 0.00901171
0.1 0.001 A28 1000 0.2 500 5e+05 0.969313600200134 8.54084622588461e-05 0.186718 0.00293119
0.1 0.05 A28 1000 0.2 1000 1e+06 0.980124852193443 0.948767836757031 0.1683165 0.109704
0.1 0.01 A28 1000 0.2 1000 1e+06 0.982163568900751 0.810702016584256 0.1583915 0.0181156
0.1 0.005 A28 1000 0.2 1000 1e+06 0.986251909722974 0.593403742453696 0.188344 0.0104154
0.1 0.001 A28 1000 0.2 1000 1e+06 0.985087548779977 0.0331376141391336 0.190191 0.00167477
0.1 0.05 A28 1000 0.2 5000 5e+06 0.995207685127965 0.989019367342261 0.1900605 0.0987302
0.1 0.01 A28 1000 0.2 5000 5e+06 0.996746907918881 0.945799367672161 0.1830645 0.0190509
0.1 0.005 A28 1000 0.2 5000 5e+06 0.996586516388198 0.892573027258608 0.1723135 0.0114745
0.1 0.001 A28 1000 0.2 5000 5e+06 0.996809672648932 0.108154949784601 0.184455 0.001947
0.1 0.05 A28 1000 0.2 10000 1e+07 0.998074186983037 0.994392532602634 0.1824305 0.0971431
0.1 0.01 A28 1000 0.2 10000 1e+07 0.998516619991145 0.972595746534744 0.1750595 0.0191732
0.1 0.005 A28 1000 0.2 10000 1e+07 0.998199015270371 0.94487887473858 0.1798875 0.010339
0.1 0.001 A28 1000 0.2 10000 1e+07 0.998439073621291 0.419932808479868 0.1796665 0.00193585
0.1 0.05 A28 1000 0.25 500 5e+05 0.964131385369974 0.904328708441834 0.1836575 0.108274
0.1 0.01 A28 1000 0.25 500 5e+05 0.97482732402372 0.736323782880162 0.226428 0.023497
0.1 0.005 A28 1000 0.25 500 5e+05 0.963570395815017 0.202187026084688 0.174368 0.00905448
0.1 0.001 A28 1000 0.25 500 5e+05 0.969067970012272 0.0109013528519027 0.186571 0.0014947
0.1 0.05 A28 1000 0.25 1000 1e+06 0.981301627553149 0.95483710567237 0.1892285 0.110414
0.1 0.01 A28 1000 0.25 1000 1e+06 0.983777350497988 0.789987604488978 0.173768 0.0184038
0.1 0.005 A28 1000 0.25 1000 1e+06 0.985750477476887 0.619086351866091 0.1784315 0.0106174
0.1 0.001 A28 1000 0.25 1000 1e+06 0.984297469103072 0.0117446938823781 0.1857915 0.00374915
0.1 0.05 A28 1000 0.25 5000 5e+06 0.995335206932331 0.987519400021898 0.186373 0.0935046
0.1 0.01 A28 1000 0.25 5000 5e+06 0.9968958854508 0.949830078447419 0.1880755 0.0197567
0.1 0.005 A28 1000 0.25 5000 5e+06 0.99653112252057 0.903588666253702 0.1800525 0.00933476
0.1 0.001 A28 1000 0.25 5000 5e+06 0.997265120077955 0.0821834111112904 0.185788 0.00221584
0.1 0.05 A28 1000 0.25 10000 1e+07 0.997615487095387 0.994395666107984 0.1776315 0.096335
0.1 0.01 A28 1000 0.25 10000 1e+07 0.998241301011261 0.977882783444583 0.18305 0.0172136
0.1 0.005 A28 1000 0.25 10000 1e+07 0.99830305990426 0.952586631801605 0.179845 0.0100127
0.1 0.001 A28 1000 0.25 10000 1e+07 0.998554624546009 0.298291351167214 0.181271 0.00203557
0.1 0.05 A29 1000 0.05 500 5e+05 0.922869253816024 0.700811002002696 0.1784635 0.10039
0.1 0.01 A29 1000 0.05 500 5e+05 0.955122420081063 0.00751714745646476 0.1751605 0.0176789
0.1 0.005 A29 1000 0.05 500 5e+05 0.95308144410536 0.00433796794162381 0.1694885 0.0132097
0.1 0.001 A29 1000 0.05 500 5e+05 0.962639937564143 0.0867843565721989 0.181409 0.00534615
0.1 0.05 A29 1000 0.05 1000 1e+06 0.983155580198591 0.945453525259277 0.182266 0.0932951
0.1 0.01 A29 1000 0.05 1000 1e+06 0.982834805662688 0.664651333927158 0.1912105 0.0216253
0.1 0.005 A29 1000 0.05 1000 1e+06 0.976703782501842 0.100234650889549 0.1834085 0.0110604
0.1 0.001 A29 1000 0.05 1000 1e+06 0.982211189315081 0.00370057236318442 0.1877445 0.00458538
0.1 0.05 A29 1000 0.05 5000 5e+06 0.995617016015581 0.981496358760648 0.1742065 0.0914943
0.1 0.01 A29 1000 0.05 5000 5e+06 0.99736672336488 0.909326402224705 0.1881435 0.0223778
0.1 0.005 A29 1000 0.05 5000 5e+06 0.99627035969404 0.680480696503125 0.1981305 0.0114711
0.1 0.001 A29 1000 0.05 5000 5e+06 0.995631818932154 0.0664078234815469 0.1928345 0.00300842
0.1 0.05 A29 1000 0.05 10000 1e+07 0.997516026385137 0.99313624808162 0.1795815 0.0977582
0.1 0.01 A29 1000 0.05 10000 1e+07 0.997685513335339 0.927553762111911 0.182239 0.0198623
0.1 0.005 A29 1000 0.05 10000 1e+07 0.997835098058656 0.840618273110002 0.184209 0.011395
0.1 0.001 A29 1000 0.05 10000 1e+07 0.997412153196952 0.0666037256889608 0.1758105 0.00368867
0.1 0.05 A29 1000 0.1 500 5e+05 0.958720019656569 0.86499977327725 0.2193405 0.109997
0.1 0.01 A29 1000 0.1 500 5e+05 0.963456316264863 0.493869747276307 0.1547755 0.0241068
0.1 0.005 A29 1000 0.1 500 5e+05 0.966418973073133 0.0672914839904585 0.1939365 0.00796054
0.1 0.001 A29 1000 0.1 500 5e+05 0.970026104429438 0.0462993621765848 0.1903005 0.0025478
0.1 0.05 A29 1000 0.1 1000 1e+06 0.974713688780297 0.943547670804993 0.182635 0.0907284
0.1 0.01 A29 1000 0.1 1000 1e+06 0.974435886102235 0.792020379040952 0.1661115 0.0242622
0.1 0.005 A29 1000 0.1 1000 1e+06 0.982921912527768 0.133838744410945 0.192135 0.00916024
0.1 0.001 A29 1000 0.1 1000 1e+06 0.982545608716942 0.0260768694366706 0.1811485 0.000699823
0.1 0.05 A29 1000 0.1 5000 5e+06 0.995726911118192 0.989307496246784 0.180287 0.0966088
0.1 0.01 A29 1000 0.1 5000 5e+06 0.996098986239461 0.922165622759703 0.1915375 0.020396
0.1 0.005 A29 1000 0.1 5000 5e+06 0.996695736762185 0.850277704793402 0.18303 0.0103993
0.1 0.001 A29 1000 0.1 5000 5e+06 0.99591443090067 0.165789998511312 0.1875155 0.00195916
0.1 0.05 A29 1000 0.1 10000 1e+07 0.99613003391402 0.991836767936401 0.1785545 0.0896049
0.1 0.01 A29 1000 0.1 10000 1e+07 0.997756035845125 0.964472464473848 0.1810535 0.020271
0.1 0.005 A29 1000 0.1 10000 1e+07 0.998211825952621 0.898997410984468 0.1816875 0.0089963
0.1 0.001 A29 1000 0.1 10000 1e+07 0.998126522229701 0.258831713517628 0.18502 0.00189596
0.1 0.05 A29 1000 0.15 500 5e+05 0.941416939224095 0.858085761177524 0.1894355 0.0963822
0.1 0.01 A29 1000 0.15 500 5e+05 0.963003094614307 0.412733737994791 0.1785475 0.0189627
0.1 0.005 A29 1000 0.15 500 5e+05 0.969327297683729 0.140867662210049 0.206039 0.0107089
0.1 0.001 A29 1000 0.15 500 5e+05 0.958846264976075 0.0520296763902326 0.157555 0.00192413
0.1 0.05 A29 1000 0.15 1000 1e+06 0.979439415292743 0.942941801405271 0.1891125 0.0879736
0.1 0.01 A29 1000 0.15 1000 1e+06 0.976875905093564 0.738843430721983 0.1689655 0.0205012
0.1 0.005 A29 1000 0.15 1000 1e+06 0.984884583600946 0.380259714144415 0.1848235 0.00846185
0.1 0.001 A29 1000 0.15 1000 1e+06 0.984112825205243 0.00186164918852091 0.1620835 0.00208706
0.1 0.05 A29 1000 0.15 5000 5e+06 0.994862755423537 0.984074817235925 0.1668855 0.093798
0.1 0.01 A29 1000 0.15 5000 5e+06 0.9961280055238 0.944596084601536 0.178375 0.0204386
